language,task,duration,energy
JavaScript,n-body,4796,732352797.0
JavaScript,reverse-complement,1381,223459911.0
JavaScript,reverse-complement,1346,212386737.0
JavaScript,reverse-complement,1334,210283178.0
JavaScript,reverse-complement,1311,207911580.0
JavaScript,reverse-complement,1303,205904971.0
JavaScript,reverse-complement,1312,206855941.0
JavaScript,reverse-complement,1307,206209750.0
JavaScript,reverse-complement,1330,208739785.0
JavaScript,reverse-complement,1329,212339605.0
JavaScript,reverse-complement,1392,226362119.0
JavaScript,reverse-complement,1443,234024136.0
JavaScript,spectral-norm,2353,356342594.0
JavaScript,spectral-norm,2359,358556011.0
JavaScript,spectral-norm,2354,357519705.0
JavaScript,spectral-norm,2365,360104975.0
JavaScript,spectral-norm,2366,359731441.0
JavaScript,spectral-norm,2350,356079424.0
JavaScript,spectral-norm,2352,367790428.0
JavaScript,spectral-norm,2521,383558410.0
JavaScript,spectral-norm,2353,358124957.0
JavaScript,spectral-norm,2373,361953816.0
JavaScript,spectral-norm,2365,360963923.0
Lisp,fannkuch-redux,8250,1385867540.0
Lisp,fannkuch-redux,8239,1428109173.0
Lisp,fannkuch-redux,8276,1443809900.0
Lisp,fannkuch-redux,8225,1401509445.0
Lisp,fannkuch-redux,8240,1413306153.0
Lisp,fannkuch-redux,8227,1433319843.0
Lisp,fannkuch-redux,8279,1395140390.0
Lisp,fannkuch-redux,8325,1438914936.0
Lisp,fannkuch-redux,8268,1426751869.0
Lisp,fannkuch-redux,8232,1427728106.0
Lisp,fannkuch-redux,8221,1414686956.0
Lisp,fasta,3119,474166382.0
Lisp,fasta,3104,491271286.0
Lisp,fasta,3377,582766523.0
Lisp,fasta,3105,488874528.0
Lisp,fasta,3350,567512903.0
Lisp,fasta,3147,480823783.0
Lisp,fasta,3110,475694439.0
Lisp,fasta,3118,476520951.0
Lisp,fasta,3134,480409863.0
Lisp,fasta,3130,480995802.0
Lisp,fasta,3107,474354893.0
Lisp,k-nucleotide,7786,1416145438.0
Lisp,k-nucleotide,7395,1349383738.0
Lisp,k-nucleotide,7770,1399711231.0
Lisp,k-nucleotide,7459,1355345558.0
Lisp,k-nucleotide,7470,1346867085.0
Lisp,k-nucleotide,7454,1339693308.0
Lisp,k-nucleotide,7484,1348514095.0
Lisp,k-nucleotide,7475,1366366351.0
Lisp,k-nucleotide,7804,1477275424.0
Lisp,k-nucleotide,7396,1324901087.0
Lisp,k-nucleotide,7496,1347612926.0
Lisp,mandelbrot,1041,173705953.0
Lisp,mandelbrot,1030,170588117.0
Lisp,mandelbrot,1144,182604433.0
Lisp,mandelbrot,1052,176389818.0
Lisp,mandelbrot,1036,171177321.0
Lisp,mandelbrot,1055,174623614.0
Lisp,mandelbrot,1055,174682479.0
Lisp,mandelbrot,1026,169928591.0
Lisp,mandelbrot,1082,179777248.0
Lisp,mandelbrot,1048,173192781.0
Lisp,mandelbrot,1046,173469392.0
Lisp,n-body,3923,596674816.0
Lisp,n-body,3911,593463510.0
Lisp,n-body,3918,593096557.0
Lisp,n-body,3915,594797715.0
Lisp,n-body,3956,621975221.0
Lisp,n-body,3920,599576339.0
Lisp,n-body,3914,599805849.0
Lisp,n-body,3916,597078270.0
Lisp,n-body,3903,593610918.0
Lisp,n-body,3923,595456463.0
Lisp,n-body,3926,597007060.0
Lisp,reverse-complement,1218,200539984.0
Lisp,reverse-complement,981,152877011.0
Lisp,reverse-complement,981,157094521.0
Lisp,reverse-complement,980,153344181.0
Lisp,reverse-complement,978,155004388.0
Lisp,reverse-complement,987,154522450.0
Lisp,reverse-complement,1148,189257790.0
Lisp,reverse-complement,985,153115145.0
Lisp,reverse-complement,973,156595692.0
Lisp,reverse-complement,985,153621312.0
Lisp,reverse-complement,1139,187664260.0
Lisp,spectral-norm,696,129644662.0
Lisp,spectral-norm,714,119353524.0
Lisp,spectral-norm,733,117408922.0
Lisp,spectral-norm,655,110712080.0
Lisp,spectral-norm,670,115072602.0
Lisp,spectral-norm,714,116392952.0
Lisp,spectral-norm,666,113708872.0
Lisp,spectral-norm,632,107568090.0
Lisp,spectral-norm,713,118113063.0
Lisp,spectral-norm,666,113488851.0
Lisp,spectral-norm,654,110196633.0
Lua,binary-trees,184118,28101031857.0
Lua,binary-trees,160765,24692000710.0
Lua,binary-trees,171200,26301971726.0
Lua,binary-trees,164987,25265273979.0
Lua,binary-trees,166515,25674548454.0
Lua,binary-trees,184035,28032574459.0
Lua,binary-trees,164641,25123063624.0
Lua,binary-trees,168358,25776322396.0
Lua,binary-trees,162468,25028882306.0
Lua,binary-trees,159493,24802086311.0
Lua,binary-trees,167923,25681046379.0
Lua,fannkuch-redux,660705,38766705870.0
Lua,fannkuch-redux,644767,34918475160.0
Lua,fannkuch-redux,660924,35431266180.0
Lua,fannkuch-redux,659569,35181759505.0
Lua,fannkuch-redux,661779,35698003391.0
Lua,fannkuch-redux,655594,38062723157.0
Lua,fannkuch-redux,659022,34754824965.0
Lua,fannkuch-redux,657472,34960429048.0
Lua,fannkuch-redux,649475,33601084871.0
Lua,fannkuch-redux,653538,34324260393.0
Lua,fannkuch-redux,655545,34705256040.0
Lua,fasta,18536,2838447861.0
Lua,fasta,18535,2835986593.0
Lua,fasta,18524,2920396488.0
Lua,fasta,18540,2931333820.0
Lua,fasta,18536,2832041317.0
Lua,fasta,18382,2911051406.0
Lua,fasta,18397,2898654770.0
Lua,fasta,18392,2822256376.0
Lua,fasta,18533,2837709297.0
Lua,fasta,18552,2845424307.0
Lua,fasta,18403,2806238682.0
Lua,k-nucleotide,77338,11918834412.0
Lua,k-nucleotide,77017,11810666803.0
Lua,k-nucleotide,77022,11764537308.0
Lua,k-nucleotide,76953,11781901325.0
Lua,k-nucleotide,77234,11769339398.0
Lua,k-nucleotide,77108,11779976617.0
Lua,k-nucleotide,78343,11947339301.0
Lua,k-nucleotide,77148,11771048751.0
Lua,k-nucleotide,76496,11681647613.0
Lua,k-nucleotide,77212,11792834306.0
Lua,k-nucleotide,77613,11837971209.0
Lua,mandelbrot,36735,6370038556.0
Lua,mandelbrot,36738,6263718204.0
Lua,mandelbrot,36719,6351703735.0
Lua,mandelbrot,38700,6551049276.0
Lua,mandelbrot,38684,6651268092.0
Lua,mandelbrot,38289,6583388774.0
Lua,mandelbrot,36778,6285473592.0
Lua,mandelbrot,36689,6368896662.0
Lua,mandelbrot,38577,6720238601.0
Lua,mandelbrot,38048,6463292203.0
Lua,mandelbrot,38688,6684548659.0
Lua,n-body,144871,22099751619.0
Lua,n-body,146145,22498144590.0
Lua,n-body,143479,21857094124.0
Lua,n-body,149319,22773824763.0
Lua,n-body,145746,22487735615.0
Lua,n-body,145469,22959285644.0
Lua,n-body,145726,23056633470.0
Lua,n-body,146527,22343763322.0
Lua,n-body,145661,22969622482.0
Lua,n-body,146562,22590584833.0
Lua,n-body,144192,22001239761.0
Lua,reverse-complement,8069,1335323965.0
Lua,reverse-complement,7683,1181966844.0
Lua,reverse-complement,7717,1193198350.0
Lua,reverse-complement,7924,1240142059.0
Lua,reverse-complement,7798,1205270692.0
Lua,reverse-complement,7587,1168709168.0
Lua,reverse-complement,7799,1220110882.0
Lua,reverse-complement,7756,1198926599.0
Lua,reverse-complement,7713,1189269292.0
Lua,reverse-complement,7813,1209389422.0
Lua,reverse-complement,7617,1172576965.0
Lua,spectral-norm,78668,12007961272.0
Lua,spectral-norm,80348,12481178592.0
Lua,spectral-norm,79853,12196543164.0
Lua,spectral-norm,78700,12406434044.0
Lua,spectral-norm,79958,12180821123.0
Lua,spectral-norm,79793,12192045960.0
Lua,spectral-norm,77749,11884311644.0
Lua,spectral-norm,79675,12166854132.0
Lua,spectral-norm,79476,12107981491.0
Lua,spectral-norm,78388,11969301009.0
Lua,spectral-norm,79490,12186521404.0
PHP,binary-trees,22081,3969643390.0
PHP,binary-trees,21835,3842921290.0
PHP,binary-trees,21616,3874704864.0
PHP,binary-trees,21548,3773811064.0
PHP,binary-trees,21859,3853653554.0
PHP,binary-trees,21011,3831262835.0
PHP,binary-trees,21269,3729635934.0
PHP,binary-trees,21903,3973905026.0
PHP,binary-trees,22111,3863830731.0
PHP,binary-trees,21007,3693063363.0
PHP,binary-trees,21066,3675687765.0
PHP,fannkuch-redux,4223,1839615926.0
PHP,fannkuch-redux,4037,1807511811.0
PHP,fannkuch-redux,4059,1818107896.0
PHP,fannkuch-redux,4223,1837241749.0
PHP,fannkuch-redux,4000,1803312931.0
PHP,fannkuch-redux,4007,1799180013.0
PHP,fannkuch-redux,4161,1828708819.0
PHP,fannkuch-redux,4173,1831377840.0
PHP,fannkuch-redux,4023,1805193158.0
PHP,fannkuch-redux,4093,1810180832.0
PHP,fannkuch-redux,4155,1823907570.0
PHP,fasta,19219,2943470644.0
PHP,fasta,19531,2994104867.0
PHP,fasta,19417,2991819966.0
PHP,fasta,19407,2981618680.0
PHP,fasta,19429,2977652423.0
PHP,fasta,19590,3006590670.0
PHP,fasta,19423,2979792938.0
PHP,fasta,19956,3052468485.0
PHP,fasta,19717,3031218455.0
PHP,fasta,19499,2984139835.0
PHP,fasta,19530,2994515657.0
PHP,k-nucleotide,10110,1809387111.0
PHP,k-nucleotide,10104,1842340546.0
PHP,k-nucleotide,10216,1814207753.0
PHP,k-nucleotide,10144,1868932372.0
PHP,k-nucleotide,10101,1808045689.0
PHP,k-nucleotide,10123,1804638713.0
PHP,k-nucleotide,10064,1813570200.0
PHP,k-nucleotide,10176,1820957816.0
PHP,k-nucleotide,10261,1887724734.0
PHP,k-nucleotide,10147,1813353565.0
PHP,k-nucleotide,10105,1801272342.0
PHP,mandelbrot,1457,645079647.0
PHP,mandelbrot,1426,638514494.0
PHP,mandelbrot,1463,647830435.0
PHP,mandelbrot,1474,650148338.0
PHP,mandelbrot,1479,651907298.0
PHP,mandelbrot,1474,651338844.0
PHP,mandelbrot,1482,654451384.0
PHP,mandelbrot,1493,657208979.0
PHP,mandelbrot,1456,646988286.0
PHP,mandelbrot,1460,647260595.0
PHP,mandelbrot,1461,646997014.0
PHP,n-body,111001,16911263303.0
PHP,n-body,110257,16873071874.0
PHP,n-body,109549,17290522010.0
PHP,n-body,109820,16795996635.0
PHP,n-body,109525,16741658854.0
PHP,n-body,108908,17217240215.0
PHP,n-body,110842,16911316492.0
PHP,n-body,111082,17518936788.0
PHP,n-body,108790,16718906948.0
PHP,n-body,110197,16810463828.0
PHP,n-body,110255,16801435655.0
PHP,reverse-complement,1697,271300377.0
PHP,reverse-complement,1674,269168194.0
PHP,reverse-complement,1739,298301285.0
PHP,reverse-complement,1683,271301505.0
PHP,reverse-complement,1680,271627447.0
PHP,reverse-complement,1682,269982055.0
PHP,reverse-complement,1685,273492296.0
PHP,reverse-complement,1658,264822090.0
PHP,reverse-complement,1818,300920716.0
PHP,reverse-complement,1700,273606074.0
PHP,reverse-complement,1688,274764920.0
PHP,spectral-norm,2585,674717427.0
PHP,spectral-norm,2606,674486786.0
PHP,spectral-norm,2625,692252271.0
PHP,spectral-norm,2640,687697377.0
PHP,spectral-norm,2636,684829865.0
PHP,spectral-norm,2615,680666016.0
PHP,spectral-norm,2537,668248248.0
PHP,spectral-norm,2618,673086759.0
PHP,spectral-norm,2579,670725964.0
PHP,spectral-norm,2630,682322291.0
PHP,spectral-norm,2683,698225138.0
Perl,binary-trees,76690,13090087853.0
Perl,binary-trees,69764,12038850544.0
Perl,binary-trees,68651,11761356091.0
Perl,binary-trees,70760,12398088556.0
Perl,binary-trees,69468,11776589128.0
Perl,binary-trees,67932,11705257505.0
Perl,binary-trees,68213,11634701386.0
Perl,binary-trees,67476,12098244810.0
Perl,binary-trees,66664,11241517570.0
Perl,binary-trees,67265,11557218104.0
Perl,binary-trees,69053,11731470855.0
Perl,fannkuch-redux,65893,14379007325.0
Perl,fannkuch-redux,67525,14585934810.0
Perl,fannkuch-redux,67313,14516845686.0
Perl,fannkuch-redux,67917,14820001792.0
Perl,fannkuch-redux,65523,14300418662.0
Perl,fannkuch-redux,67173,14714145451.0
Perl,fannkuch-redux,68397,14972244682.0
Perl,fannkuch-redux,65834,14409955875.0
Perl,fannkuch-redux,66176,14256971187.0
Perl,fannkuch-redux,66171,14336249572.0
Perl,fannkuch-redux,69430,14836117872.0
Perl,fasta,34054,5206746268.0
Perl,fasta,34119,5222337182.0
Perl,fasta,34198,5262182045.0
Perl,fasta,34206,5245619776.0
Perl,fasta,34075,5213688628.0
Perl,fasta,34236,5274764709.0
Perl,fasta,34447,5357058473.0
Perl,fasta,34111,5226158504.0
Perl,fasta,34173,5261041143.0
Perl,fasta,34199,5415565867.0
Perl,fasta,34163,5236075243.0
Perl,k-nucleotide,196200,31977383240.0
Perl,k-nucleotide,197258,32256766712.0
Perl,k-nucleotide,197204,31752834140.0
Perl,k-nucleotide,196665,31960544145.0
Perl,k-nucleotide,195416,31502909412.0
Perl,k-nucleotide,196753,31754410946.0
Perl,k-nucleotide,195758,31744452889.0
Perl,k-nucleotide,198080,32108412292.0
Perl,k-nucleotide,196533,31771703602.0
Perl,k-nucleotide,194925,31793223073.0
Perl,k-nucleotide,195387,31542462665.0
Perl,mandelbrot,5751,2667297426.0
Perl,mandelbrot,5643,2645318719.0
Perl,mandelbrot,5665,2655417211.0
Perl,mandelbrot,5736,2658814617.0
Perl,mandelbrot,5700,2663956687.0
Perl,mandelbrot,5698,2656840187.0
Perl,mandelbrot,5704,2661553962.0
Perl,mandelbrot,5645,2646332202.0
Perl,mandelbrot,5727,2666815881.0
Perl,mandelbrot,5709,2657271425.0
Perl,mandelbrot,5728,2691934137.0
Perl,n-body,242724,37184764502.0
Perl,n-body,236768,36381643423.0
Perl,n-body,240402,36882187895.0
Perl,n-body,237833,36343368805.0
Perl,n-body,241821,36990836801.0
Perl,n-body,236874,36353077195.0
Perl,n-body,237904,36550393025.0
Perl,n-body,238963,36677095078.0
Perl,n-body,241144,37024206962.0
Perl,n-body,237003,36598827045.0
Perl,n-body,241086,37215749182.0
Perl,reverse-complement,1263,200279606.0
Perl,reverse-complement,1386,225208096.0
Perl,reverse-complement,1269,201880262.0
Perl,reverse-complement,1257,200451853.0
Perl,reverse-complement,1252,200365875.0
Perl,reverse-complement,1291,203871231.0
Perl,reverse-complement,1328,211300885.0
Perl,reverse-complement,1276,202789502.0
Perl,reverse-complement,1254,203298476.0
Perl,reverse-complement,1318,209571804.0
Perl,reverse-complement,1266,200343323.0
Perl,spectral-norm,6627,1348784343.0
Perl,spectral-norm,6502,1306892864.0
Perl,spectral-norm,6033,1224549389.0
Perl,spectral-norm,6237,1266818780.0
Perl,spectral-norm,6148,1223838609.0
Perl,spectral-norm,6115,1232221599.0
Perl,spectral-norm,6246,1265762696.0
Perl,spectral-norm,5949,1222903585.0
Perl,spectral-norm,6856,1376968631.0
Perl,spectral-norm,6642,1355349678.0
Perl,spectral-norm,6715,1366675233.0
Python,binary-trees,20836,4187566462.0
Python,binary-trees,20258,4057009568.0
Python,binary-trees,19385,3865965753.0
Python,binary-trees,20536,4128098071.0
Python,binary-trees,20294,4094846418.0
Python,binary-trees,20411,4078338086.0
Python,binary-trees,21536,4295738067.0
Python,binary-trees,20489,4103375137.0
Python,binary-trees,20209,4033649326.0
Python,binary-trees,19823,3999097997.0
Python,binary-trees,20461,4100711790.0
Python,fannkuch-redux,10744,4466152747.0
Python,fannkuch-redux,10611,4440913924.0
Python,fannkuch-redux,10648,4455579562.0
Python,fannkuch-redux,10735,4459478318.0
Python,fannkuch-redux,10566,4433810397.0
Python,fannkuch-redux,10778,4482267970.0
Python,fannkuch-redux,10580,4435800191.0
Python,fannkuch-redux,10623,4441907206.0
Python,fannkuch-redux,10364,4405430638.0
Python,fannkuch-redux,10467,4415072396.0
Python,fannkuch-redux,10936,4481985758.0
Python,fasta,29471,4516253978.0
Python,fasta,29464,4523829559.0
Python,fasta,29444,4516098131.0
Python,fasta,29415,4517819158.0
Python,fasta,29795,4594536045.0
Python,fasta,30042,4612805044.0
Python,fasta,29445,4509507287.0
Python,fasta,29467,4515350138.0
Python,fasta,29410,4576368284.0
Python,fasta,29480,4691468946.0
Python,fasta,29443,4678514155.0
Python,k-nucleotide,3078,977285322.0
Python,k-nucleotide,3173,1007672102.0
Python,k-nucleotide,3111,992140570.0
Python,k-nucleotide,3212,1016796598.0
Python,k-nucleotide,3218,1003978308.0
Python,k-nucleotide,3081,980897228.0
Python,k-nucleotide,3149,1004802833.0
Python,k-nucleotide,2969,938501102.0
Python,k-nucleotide,3160,996124176.0
Python,k-nucleotide,3069,964696782.0
Python,k-nucleotide,3177,995199724.0
Python,mandelbrot,2995,1377553882.0
Python,mandelbrot,2990,1378713581.0
Python,mandelbrot,3014,1385739159.0
Python,mandelbrot,2990,1378910395.0
Python,mandelbrot,2992,1376357732.0
Python,mandelbrot,3037,1395892931.0
Python,mandelbrot,2991,1378309458.0
Python,mandelbrot,2959,1366527231.0
Python,mandelbrot,3012,1386184509.0
Python,mandelbrot,2991,1377494834.0
Python,mandelbrot,3007,1386067617.0
Python,n-body,304457,48052996187.0
Python,n-body,315884,50102512006.0
Python,n-body,304628,46742718733.0
Python,n-body,304549,46625710350.0
Python,n-body,304155,46483432503.0
Python,n-body,303671,46493032594.0
Python,n-body,304266,46713357795.0
Python,n-body,304215,46339925217.0
Python,n-body,304886,46476998984.0
Python,n-body,304781,46562189799.0
Python,n-body,315423,48372204714.0
Python,reverse-complement,1583,254612199.0
Python,reverse-complement,1767,298336530.0
Python,reverse-complement,1593,255495850.0
Python,reverse-complement,1607,258899728.0
Python,reverse-complement,1600,255390479.0
Python,reverse-complement,1598,255013149.0
Python,reverse-complement,1606,259129911.0
Python,reverse-complement,1602,258652136.0
Python,reverse-complement,1588,257449501.0
Python,reverse-complement,1612,258170686.0
Python,reverse-complement,1607,259387892.0
Python,spectral-norm,70958,12623885323.0
Python,spectral-norm,71473,12463955177.0
Python,spectral-norm,71004,12531565863.0
Python,spectral-norm,71679,12486442493.0
Python,spectral-norm,71152,12681154455.0
Python,spectral-norm,71284,12573903730.0
Python,spectral-norm,70831,12348515896.0
Python,spectral-norm,70995,12470724129.0
Python,spectral-norm,71850,12819840932.0
Python,spectral-norm,70751,12327608514.0
Python,spectral-norm,71340,12545145070.0
Racket,binary-trees,3868,597082967.0
Racket,binary-trees,3863,593965407.0
Racket,binary-trees,3824,592660025.0
Racket,binary-trees,3854,601738397.0
Racket,binary-trees,3849,592104756.0
Racket,binary-trees,3850,596840550.0
Racket,binary-trees,3862,601429697.0
Racket,binary-trees,3867,595602500.0
Racket,binary-trees,3954,627446022.0
Racket,binary-trees,3839,591068738.0
Racket,binary-trees,3819,594584242.0
Racket,fannkuch-redux,5873,1170634607.0
Racket,fannkuch-redux,6104,1158274862.0
Racket,fannkuch-redux,5879,1155872628.0
Racket,fannkuch-redux,6162,1188632621.0
Racket,fannkuch-redux,6075,1189217690.0
Racket,fannkuch-redux,6110,1177629025.0
Racket,fannkuch-redux,6287,1194924610.0
Racket,fannkuch-redux,6067,1165782456.0
Racket,fannkuch-redux,6154,1187608658.0
Racket,fannkuch-redux,6138,1188398734.0
Racket,fannkuch-redux,6175,1157588344.0
Racket,fasta,4444,689509005.0
Racket,fasta,4436,681937069.0
Racket,fasta,4448,706519614.0
Racket,fasta,4441,685472546.0
Racket,fasta,4437,684011867.0
Racket,fasta,4423,677020012.0
Racket,fasta,4436,696189003.0
Racket,fasta,4453,681341748.0
Racket,fasta,4441,681316908.0
Racket,fasta,4443,703268608.0
Racket,fasta,4445,682991168.0
Racket,k-nucleotide,36089,5522647075.0
Racket,k-nucleotide,35946,5491159661.0
Racket,k-nucleotide,35581,5428639807.0
Racket,k-nucleotide,36728,5822005039.0
Racket,k-nucleotide,36246,5526494762.0
Racket,k-nucleotide,35981,5514689877.0
Racket,k-nucleotide,35897,5647428540.0
Racket,k-nucleotide,35642,5457297460.0
Racket,k-nucleotide,35922,5662518734.0
Racket,k-nucleotide,35802,5461507431.0
Racket,k-nucleotide,35811,5468691401.0
Racket,mandelbrot,10478,1589816190.0
Racket,mandelbrot,10481,1581140491.0
Racket,mandelbrot,10490,1595301610.0
Racket,mandelbrot,10473,1581706166.0
Racket,mandelbrot,10491,1590107023.0
Racket,mandelbrot,10479,1620962743.0
Racket,mandelbrot,10478,1586744525.0
Racket,mandelbrot,10479,1579125581.0
Racket,mandelbrot,10476,1664027136.0
Racket,mandelbrot,10473,1578945964.0
Racket,mandelbrot,10484,1589107532.0
Racket,n-body,5970,927141111.0
Racket,n-body,5968,912032636.0
Racket,n-body,5950,913019709.0
Racket,n-body,5972,916861841.0
Racket,n-body,5965,921027975.0
Racket,n-body,5947,912324981.0
Racket,n-body,5924,939263667.0
Racket,n-body,5974,918305568.0
Racket,n-body,5952,941204210.0
Racket,n-body,5924,907639981.0
Racket,n-body,5966,947087069.0
Racket,reverse-complement,1591,263491042.0
Racket,reverse-complement,1452,230365742.0
Racket,reverse-complement,1443,229258637.0
Racket,reverse-complement,1423,226126627.0
Racket,reverse-complement,1457,230716158.0
Racket,reverse-complement,1429,226251345.0
Racket,reverse-complement,1480,235150651.0
Racket,reverse-complement,1444,234004897.0
Racket,reverse-complement,1467,232978750.0
Racket,reverse-complement,1465,233809000.0
Racket,reverse-complement,1454,231483604.0
Racket,spectral-norm,385,78312921.0
Racket,spectral-norm,396,79327350.0
Racket,spectral-norm,346,71280707.0
Racket,spectral-norm,428,84021595.0
Racket,spectral-norm,431,84324620.0
Racket,spectral-norm,401,80925061.0
Racket,spectral-norm,342,70081474.0
Racket,spectral-norm,373,75878599.0
Racket,spectral-norm,444,86863870.0
Racket,spectral-norm,367,73465455.0
Racket,spectral-norm,364,74606935.0
Rust,binary-trees,605,124969200.0
Rust,binary-trees,597,127794157.0
Rust,binary-trees,572,118036238.0
Rust,binary-trees,513,105205496.0
Rust,binary-trees,513,101237761.0
Rust,binary-trees,577,125541131.0
Rust,binary-trees,655,139096734.0
Rust,binary-trees,680,134312940.0
Rust,binary-trees,578,113587816.0
Rust,binary-trees,604,123799154.0
Rust,binary-trees,618,123655622.0
Rust,fannkuch-redux,1312,261130218.0
Rust,fannkuch-redux,1277,259889621.0
Rust,fannkuch-redux,1296,259861607.0
Rust,fannkuch-redux,1042,229824860.0
Rust,fannkuch-redux,1298,261121795.0
Rust,fannkuch-redux,1053,233210107.0
Rust,fannkuch-redux,1295,258341941.0
Rust,fannkuch-redux,1031,234335034.0
Rust,fannkuch-redux,1334,265878707.0
Rust,fannkuch-redux,1318,262851793.0
Rust,fannkuch-redux,1296,259766597.0
Rust,mandelbrot,383,143904469.0
Rust,mandelbrot,447,145683598.0
Rust,mandelbrot,473,149558291.0
Rust,mandelbrot,376,133829032.0
Rust,mandelbrot,248,105005556.0
Rust,mandelbrot,462,149574082.0
Rust,mandelbrot,510,155363822.0
Rust,mandelbrot,346,131279373.0
Rust,mandelbrot,330,130207210.0
Rust,mandelbrot,395,139613691.0
Rust,mandelbrot,506,156128658.0
Rust,n-body,2150,327618266.0
Rust,n-body,2149,326465217.0
Rust,n-body,2148,329397898.0
Rust,n-body,2148,325567179.0
Rust,n-body,2150,324089471.0
Rust,n-body,2153,336561515.0
Rust,n-body,2150,326043059.0
Rust,n-body,2150,326340561.0
Rust,n-body,2146,326014941.0
Rust,n-body,2146,324656750.0
Rust,n-body,2147,335538022.0
Rust,reverse-complement,535,97397658.0
Rust,reverse-complement,555,100913588.0
Rust,reverse-complement,562,102412977.0
Rust,reverse-complement,529,96508269.0
Rust,reverse-complement,536,98089028.0
Rust,reverse-complement,670,122662526.0
Rust,reverse-complement,535,95446131.0
Rust,reverse-complement,533,96884576.0
Rust,reverse-complement,554,101751224.0
Rust,reverse-complement,549,99120927.0
Rust,reverse-complement,537,97883992.0
Rust,spectral-norm,110,36754387.0
Rust,spectral-norm,210,62531052.0
Rust,spectral-norm,248,70394873.0
Rust,spectral-norm,201,61147564.0
Rust,spectral-norm,120,39452595.0
Rust,spectral-norm,243,69902726.0
Rust,spectral-norm,173,55545500.0
Rust,spectral-norm,213,61862630.0
Rust,spectral-norm,245,69278217.0
Rust,spectral-norm,251,70222779.0
Rust,spectral-norm,189,57972054.0
TypeScript,binary-trees,14234,2341814485.0
TypeScript,binary-trees,19315,3441896483.0
TypeScript,binary-trees,14255,2274223788.0
TypeScript,binary-trees,13717,2217733364.0
TypeScript,binary-trees,14645,2415866320.0
TypeScript,binary-trees,14420,2351523535.0
TypeScript,binary-trees,14692,2373604819.0
TypeScript,binary-trees,14702,2423532656.0
TypeScript,binary-trees,20415,3615630890.0
TypeScript,binary-trees,12740,2127544440.0
TypeScript,binary-trees,14508,2368451155.0
TypeScript,fannkuch-redux,42512,6507044839.0
TypeScript,fannkuch-redux,43234,6830236148.0
TypeScript,fannkuch-redux,42534,6501349103.0
TypeScript,fannkuch-redux,42585,6500730100.0
TypeScript,fannkuch-redux,43345,6832565053.0
TypeScript,fannkuch-redux,42964,6566179994.0
TypeScript,fannkuch-redux,42541,6503220039.0
TypeScript,fannkuch-redux,42539,6516928299.0
TypeScript,fannkuch-redux,42598,6531502649.0
TypeScript,fannkuch-redux,42551,6753521059.0
TypeScript,fannkuch-redux,42515,6493797080.0
TypeScript,fasta,4227,666202988.0
TypeScript,fasta,4274,674694936.0
TypeScript,fasta,4276,654432893.0
TypeScript,fasta,4276,656382757.0
TypeScript,fasta,4274,654792736.0
TypeScript,fasta,4271,656249585.0
TypeScript,fasta,4331,665254705.0
TypeScript,fasta,4564,716711577.0
TypeScript,fasta,4613,716610935.0
TypeScript,fasta,4270,674901134.0
TypeScript,fasta,4268,652952515.0
TypeScript,k-nucleotide,48441,7391980503.0
TypeScript,k-nucleotide,51356,7831905019.0
TypeScript,k-nucleotide,50406,7717611139.0
TypeScript,k-nucleotide,50471,7719187141.0
TypeScript,k-nucleotide,50093,7644274266.0
TypeScript,k-nucleotide,49403,7542824708.0
TypeScript,k-nucleotide,50718,7765749399.0
TypeScript,k-nucleotide,49120,7486951377.0
TypeScript,k-nucleotide,49982,7652939436.0
TypeScript,k-nucleotide,49647,7567046981.0
TypeScript,k-nucleotide,50534,7701219869.0
TypeScript,mandelbrot,30169,4753922183.0
TypeScript,mandelbrot,30399,4764120309.0
TypeScript,mandelbrot,29765,4677786669.0
TypeScript,mandelbrot,30659,4821504869.0
TypeScript,mandelbrot,29794,4697821019.0
TypeScript,mandelbrot,31401,4874903412.0
TypeScript,mandelbrot,31279,4924196215.0
TypeScript,mandelbrot,30225,4755747467.0
TypeScript,mandelbrot,29874,4695274322.0
TypeScript,mandelbrot,29712,4661765282.0
TypeScript,mandelbrot,30524,4739021661.0
TypeScript,n-body,32441,4941747399.0
TypeScript,n-body,32402,4958818629.0
TypeScript,n-body,32353,4955117877.0
TypeScript,n-body,32514,4969126966.0
TypeScript,n-body,32609,5011473270.0
TypeScript,n-body,34226,5237213260.0
TypeScript,n-body,32435,4958071766.0
TypeScript,n-body,33045,5405469146.0
TypeScript,n-body,32424,4980219256.0
TypeScript,n-body,32378,4944139365.0
TypeScript,n-body,32436,5147176397.0
TypeScript,reverse-complement,1269,200559436.0
TypeScript,reverse-complement,1270,200853870.0
TypeScript,reverse-complement,1286,205008869.0
TypeScript,reverse-complement,1256,199868996.0
TypeScript,reverse-complement,1440,235813534.0
TypeScript,reverse-complement,1269,200355240.0
TypeScript,reverse-complement,1266,199456910.0
TypeScript,reverse-complement,1408,251527565.0
TypeScript,reverse-complement,1449,233309910.0
TypeScript,reverse-complement,1271,200315004.0
TypeScript,reverse-complement,1324,209386573.0
TypeScript,spectral-norm,5159,780301779.0
TypeScript,spectral-norm,5178,782208084.0
TypeScript,spectral-norm,5165,783586599.0
TypeScript,spectral-norm,5162,781304031.0
TypeScript,spectral-norm,5159,786514426.0
TypeScript,spectral-norm,5182,785846842.0
