language,task,duration,energy
JavaScript,n-body,4908,113360977.0
JavaScript,n-body,4896,113713515.0
JavaScript,reverse-complement,1834,40687700.0
JavaScript,reverse-complement,1891,42966991.0
JavaScript,reverse-complement,1799,40120869.0
JavaScript,reverse-complement,1838,39882527.0
JavaScript,reverse-complement,1829,40681170.0
JavaScript,reverse-complement,1879,41472368.0
JavaScript,reverse-complement,1827,40882037.0
JavaScript,reverse-complement,1815,39562094.0
JavaScript,reverse-complement,1823,40762713.0
JavaScript,reverse-complement,1819,40335467.0
JavaScript,reverse-complement,1858,43131298.0
JavaScript,spectral-norm,2873,63521869.0
JavaScript,spectral-norm,2870,65095720.0
JavaScript,spectral-norm,2868,63345053.0
JavaScript,spectral-norm,2873,64544757.0
JavaScript,spectral-norm,2871,64712969.0
JavaScript,spectral-norm,2865,63215903.0
JavaScript,spectral-norm,2875,64715412.0
JavaScript,spectral-norm,2870,63361899.0
JavaScript,spectral-norm,2873,65129655.0
JavaScript,spectral-norm,2869,66540296.0
JavaScript,spectral-norm,2873,65650039.0
Lisp,fannkuch-redux,9641,261775880.0
Lisp,fannkuch-redux,9587,260612918.0
Lisp,fannkuch-redux,9579,260947697.0
Lisp,fannkuch-redux,9563,258437631.0
Lisp,fannkuch-redux,9572,257102981.0
Lisp,fannkuch-redux,9592,257468884.0
Lisp,fannkuch-redux,9602,263736080.0
Lisp,fannkuch-redux,9668,260286626.0
Lisp,fannkuch-redux,9624,257064710.0
Lisp,fannkuch-redux,9694,259708442.0
Lisp,fannkuch-redux,9589,257937511.0
Lisp,fasta,4254,86551903.0
Lisp,fasta,4214,84722806.0
Lisp,fasta,4249,87302817.0
Lisp,fasta,4272,86802695.0
Lisp,fasta,4239,85870446.0
Lisp,fasta,4241,87488424.0
Lisp,fasta,4207,86332116.0
Lisp,fasta,4245,88095661.0
Lisp,fasta,4226,84675686.0
Lisp,fasta,4255,86738487.0
Lisp,fasta,4262,85835230.0
Lisp,k-nucleotide,10390,289300162.0
Lisp,k-nucleotide,10306,289215201.0
Lisp,k-nucleotide,10228,288154231.0
Lisp,k-nucleotide,10228,290867236.0
Lisp,k-nucleotide,10185,286766356.0
Lisp,k-nucleotide,10260,290203968.0
Lisp,k-nucleotide,10230,286989867.0
Lisp,k-nucleotide,10114,291798753.0
Lisp,k-nucleotide,10420,290114796.0
Lisp,k-nucleotide,10194,286701537.0
Lisp,k-nucleotide,10334,287564510.0
Lisp,mandelbrot,2002,43166576.0
Lisp,mandelbrot,1801,40162739.0
Lisp,mandelbrot,1872,42395154.0
Lisp,mandelbrot,1865,40971636.0
Lisp,mandelbrot,1946,42639295.0
Lisp,mandelbrot,1925,43004590.0
Lisp,mandelbrot,1773,40243550.0
Lisp,mandelbrot,1954,43659433.0
Lisp,mandelbrot,1912,42425124.0
Lisp,mandelbrot,1801,39650594.0
Lisp,mandelbrot,1787,39996602.0
Lisp,n-body,4705,100904160.0
Lisp,n-body,4703,97714228.0
Lisp,n-body,4697,102293623.0
Lisp,n-body,4703,97722834.0
Lisp,n-body,4713,97857781.0
Lisp,n-body,4695,97557794.0
Lisp,n-body,4700,97519709.0
Lisp,n-body,4709,97671016.0
Lisp,n-body,4712,102469099.0
Lisp,n-body,4701,97606256.0
Lisp,n-body,4707,101677536.0
Lisp,reverse-complement,1009,22234622.0
Lisp,reverse-complement,984,21723149.0
Lisp,reverse-complement,991,22182317.0
Lisp,reverse-complement,1000,22313298.0
Lisp,reverse-complement,987,21539741.0
Lisp,reverse-complement,1002,21313239.0
Lisp,reverse-complement,991,21854437.0
Lisp,reverse-complement,995,21930547.0
Lisp,reverse-complement,1000,21875798.0
Lisp,reverse-complement,992,22056401.0
Lisp,reverse-complement,1000,22388431.0
Lisp,spectral-norm,924,26809808.0
Lisp,spectral-norm,932,26019282.0
Lisp,spectral-norm,955,25999690.0
Lisp,spectral-norm,930,26029169.0
Lisp,spectral-norm,935,25949946.0
Lisp,spectral-norm,955,26042963.0
Lisp,spectral-norm,928,26170526.0
Lisp,spectral-norm,946,25831782.0
Lisp,spectral-norm,924,26261468.0
Lisp,spectral-norm,943,26745049.0
Lisp,spectral-norm,922,25852412.0
Lua,binary-trees,184804,3813275089.0
Lua,binary-trees,161191,3460252190.0
Lua,binary-trees,147552,3202581157.0
Lua,binary-trees,150784,3248654953.0
Lua,binary-trees,153658,3372196446.0
Lua,binary-trees,157731,3374632961.0
Lua,binary-trees,151539,3296552962.0
Lua,binary-trees,184819,3791998044.0
Lua,binary-trees,170922,3541439603.0
Lua,binary-trees,162113,3414092884.0
Lua,binary-trees,157579,3358219186.0
Lua,fannkuch-redux,734711,17112698562.0
Lua,fannkuch-redux,735068,17099716417.0
Lua,fannkuch-redux,735291,16966396386.0
Lua,fannkuch-redux,734208,16632701012.0
Lua,fannkuch-redux,734936,16996566718.0
Lua,fannkuch-redux,735068,16954929923.0
Lua,fannkuch-redux,736356,17218155752.0
Lua,fannkuch-redux,734886,16898408767.0
Lua,fannkuch-redux,733404,16935279583.0
Lua,fannkuch-redux,733513,16971572398.0
Lua,fannkuch-redux,734778,17264921866.0
Lua,fasta,20676,450888677.0
Lua,fasta,20671,439057287.0
Lua,fasta,20949,443298609.0
Lua,fasta,20751,437376139.0
Lua,fasta,20612,435341658.0
Lua,fasta,20693,426805364.0
Lua,fasta,20701,441920133.0
Lua,fasta,20964,449547982.0
Lua,fasta,20668,449708140.0
Lua,fasta,20723,448690073.0
Lua,fasta,20718,449693002.0
Lua,k-nucleotide,85066,1963494606.0
Lua,k-nucleotide,84920,1929204473.0
Lua,k-nucleotide,85262,1958020683.0
Lua,k-nucleotide,85254,1964036354.0
Lua,k-nucleotide,84968,1986508525.0
Lua,k-nucleotide,85637,1944809047.0
Lua,k-nucleotide,85766,2016833949.0
Lua,k-nucleotide,85851,1955937131.0
Lua,k-nucleotide,85359,1935636464.0
Lua,k-nucleotide,87331,1988814183.0
Lua,k-nucleotide,85814,1962489483.0
Lua,mandelbrot,52706,1507077136.0
Lua,mandelbrot,50525,1462007731.0
Lua,mandelbrot,50777,1471604082.0
Lua,mandelbrot,53068,1526028015.0
Lua,mandelbrot,53869,1529214897.0
Lua,mandelbrot,52571,1499358161.0
Lua,mandelbrot,53390,1532147872.0
Lua,mandelbrot,53423,1527277462.0
Lua,mandelbrot,54090,1528227473.0
Lua,mandelbrot,51903,1497881542.0
Lua,mandelbrot,52306,1523968937.0
Lua,n-body,171224,3846637981.0
Lua,n-body,178942,4043470118.0
Lua,n-body,169186,3904462783.0
Lua,n-body,172591,3994848294.0
Lua,n-body,177776,4054188352.0
Lua,n-body,177829,4102733393.0
Lua,n-body,179115,4129230579.0
Lua,n-body,175171,4019256250.0
Lua,n-body,178102,4124499756.0
Lua,n-body,169458,3825662813.0
Lua,n-body,178602,4031045832.0
Lua,reverse-complement,8096,179314604.0
Lua,reverse-complement,8220,179067230.0
Lua,reverse-complement,8092,176806249.0
Lua,reverse-complement,8160,181182946.0
Lua,reverse-complement,8102,173592940.0
Lua,reverse-complement,7998,173256453.0
Lua,reverse-complement,8023,178159150.0
Lua,reverse-complement,8085,178758637.0
Lua,reverse-complement,8100,175128093.0
Lua,reverse-complement,8498,186903208.0
Lua,reverse-complement,8141,179580412.0
Lua,spectral-norm,80553,1853311480.0
Lua,spectral-norm,80421,1850781760.0
Lua,spectral-norm,80557,1855679881.0
Lua,spectral-norm,80582,1856677680.0
Lua,spectral-norm,80680,1903071422.0
Lua,spectral-norm,80566,1844264565.0
Lua,spectral-norm,80693,1891037335.0
Lua,spectral-norm,80554,1855075939.0
Lua,spectral-norm,80509,1901737257.0
Lua,spectral-norm,80547,1848899442.0
Lua,spectral-norm,80756,1917357945.0
PHP,binary-trees,37884,1023343083.0
PHP,binary-trees,37909,1039890160.0
PHP,binary-trees,37920,1039708947.0
PHP,binary-trees,38030,1039963402.0
PHP,binary-trees,37867,1016449363.0
PHP,binary-trees,37757,1031351424.0
PHP,binary-trees,37855,1031080246.0
PHP,binary-trees,37880,1019800063.0
PHP,binary-trees,38012,1033749979.0
PHP,binary-trees,38032,1022523444.0
PHP,binary-trees,38165,1029797535.0
PHP,fannkuch-redux,103998,3335840216.0
PHP,fannkuch-redux,105587,3410143064.0
PHP,fannkuch-redux,104419,3353218223.0
PHP,fannkuch-redux,104018,3337398378.0
PHP,fannkuch-redux,105264,3374385161.0
PHP,fannkuch-redux,104748,3355849198.0
PHP,fannkuch-redux,104665,3415181808.0
PHP,fannkuch-redux,103828,3367731492.0
PHP,fannkuch-redux,103773,3376041100.0
PHP,fannkuch-redux,104198,3359779424.0
PHP,fannkuch-redux,104006,3349544892.0
PHP,fasta,21035,451996157.0
PHP,fasta,20980,465884488.0
PHP,fasta,21096,466483547.0
PHP,fasta,20999,452124391.0
PHP,fasta,21015,449275399.0
PHP,fasta,20990,461350808.0
PHP,fasta,20957,455999259.0
PHP,fasta,20986,467853600.0
PHP,fasta,21099,450845830.0
PHP,fasta,21104,461722085.0
PHP,fasta,21094,458077746.0
PHP,k-nucleotide,19875,596269714.0
PHP,k-nucleotide,19973,591791332.0
PHP,k-nucleotide,19793,595245424.0
PHP,k-nucleotide,19559,580409769.0
PHP,k-nucleotide,19342,582058447.0
PHP,k-nucleotide,19907,595943970.0
PHP,k-nucleotide,20009,596436888.0
PHP,k-nucleotide,19104,582791599.0
PHP,k-nucleotide,20278,598323176.0
PHP,k-nucleotide,19645,582431185.0
PHP,k-nucleotide,19792,587597922.0
PHP,mandelbrot,30485,1015395228.0
PHP,mandelbrot,31001,1016351463.0
PHP,mandelbrot,30503,1021042918.0
PHP,mandelbrot,30503,1028986562.0
PHP,mandelbrot,30957,1033892127.0
PHP,mandelbrot,30833,1020768443.0
PHP,mandelbrot,31190,1038498013.0
PHP,mandelbrot,30976,1027467218.0
PHP,mandelbrot,30347,1008586225.0
PHP,mandelbrot,30769,1016941367.0
PHP,mandelbrot,30832,1019919082.0
PHP,n-body,114282,2805626728.0
PHP,n-body,115126,2807537551.0
PHP,n-body,114970,2742650266.0
PHP,n-body,114547,2738126229.0
PHP,n-body,115671,2828807516.0
PHP,n-body,114894,2751824681.0
PHP,n-body,114839,2741937377.0
PHP,n-body,115606,2827894189.0
PHP,n-body,114311,2745566092.0
PHP,n-body,114341,2739094429.0
PHP,n-body,114702,2740129092.0
PHP,reverse-complement,1535,37456141.0
PHP,reverse-complement,1539,36271452.0
PHP,reverse-complement,1560,37190517.0
PHP,reverse-complement,1574,37300563.0
PHP,reverse-complement,1533,36771146.0
PHP,reverse-complement,1542,36749540.0
PHP,reverse-complement,1536,36833951.0
PHP,reverse-complement,1560,37151517.0
PHP,reverse-complement,1566,36860868.0
PHP,reverse-complement,1530,37123806.0
PHP,reverse-complement,1549,36963590.0
PHP,spectral-norm,13246,435627607.0
PHP,spectral-norm,13274,442453946.0
PHP,spectral-norm,13326,432512504.0
PHP,spectral-norm,13424,440270418.0
PHP,spectral-norm,13279,443561608.0
PHP,spectral-norm,13241,440403902.0
PHP,spectral-norm,13302,439562535.0
PHP,spectral-norm,13516,440808931.0
PHP,spectral-norm,13222,441481537.0
PHP,spectral-norm,13247,436569622.0
PHP,spectral-norm,13269,439725925.0
Perl,binary-trees,83461,2482553948.0
Perl,binary-trees,81195,2470790611.0
Perl,binary-trees,80787,2466382113.0
Perl,binary-trees,80555,2444428007.0
Perl,binary-trees,80036,2433072141.0
Perl,binary-trees,80840,2419994232.0
Perl,binary-trees,80332,2384260926.0
Perl,binary-trees,81876,2479924803.0
Perl,binary-trees,81434,2466011326.0
Perl,binary-trees,80576,2420298797.0
Perl,binary-trees,81157,2458727044.0
Perl,fannkuch-redux,243079,7707260117.0
Perl,fannkuch-redux,242435,7780625955.0
Perl,fannkuch-redux,243422,7687258396.0
Perl,fannkuch-redux,243378,7706740280.0
Perl,fannkuch-redux,243069,7675541080.0
Perl,fannkuch-redux,242702,7732109111.0
Perl,fannkuch-redux,242716,7700021181.0
Perl,fannkuch-redux,245329,7757448525.0
Perl,fannkuch-redux,243639,7803467510.0
Perl,fannkuch-redux,244846,7853341406.0
Perl,fannkuch-redux,243571,7802330185.0
Perl,fasta,31654,757742078.0
Perl,fasta,31297,749756930.0
Perl,fasta,32254,787247984.0
Perl,fasta,31802,766840017.0
Perl,fasta,31215,739812741.0
Perl,fasta,31382,757054886.0
Perl,fasta,31187,751852262.0
Perl,fasta,31334,758914621.0
Perl,fasta,31594,744991074.0
Perl,fasta,31979,752299221.0
Perl,fasta,32045,759596994.0
Perl,k-nucleotide,32401,922556110.0
Perl,k-nucleotide,31992,907221858.0
Perl,k-nucleotide,32198,904905642.0
Perl,k-nucleotide,32139,911063709.0
Perl,k-nucleotide,32675,927299079.0
Perl,k-nucleotide,32109,920505761.0
Perl,k-nucleotide,32661,915122292.0
Perl,k-nucleotide,32574,916657504.0
Perl,k-nucleotide,32682,913877362.0
Perl,k-nucleotide,32281,905186829.0
Perl,k-nucleotide,32326,935119859.0
Perl,mandelbrot,171749,5556258054.0
Perl,mandelbrot,171570,5657145491.0
Perl,mandelbrot,172114,5588254615.0
Perl,mandelbrot,171472,5615937650.0
Perl,mandelbrot,171930,5551206675.0
Perl,mandelbrot,171223,5582152823.0
Perl,mandelbrot,171406,5636596472.0
Perl,mandelbrot,171682,5560069139.0
Perl,mandelbrot,171408,5594126426.0
Perl,mandelbrot,171548,5648530644.0
Perl,mandelbrot,172450,5642244651.0
Perl,n-body,261480,6179275197.0
Perl,n-body,258564,6139296783.0
Perl,n-body,260513,6367024228.0
Perl,n-body,265214,6400796663.0
Perl,n-body,255357,6264129533.0
Perl,n-body,266186,6416266960.0
Perl,n-body,258185,6128071898.0
Perl,n-body,257902,6122734509.0
Perl,n-body,258176,6289666028.0
Perl,n-body,256189,6093999963.0
Perl,n-body,260275,6343359189.0
Perl,reverse-complement,1119,25372921.0
Perl,reverse-complement,1123,25394528.0
Perl,reverse-complement,1113,24988339.0
Perl,reverse-complement,1125,25270443.0
Perl,reverse-complement,1122,25236629.0
Perl,reverse-complement,1110,25628963.0
Perl,reverse-complement,1111,24991697.0
Perl,reverse-complement,1112,25776364.0
Perl,reverse-complement,1115,25575313.0
Perl,reverse-complement,1868,29818709.0
Perl,reverse-complement,1121,25548091.0
Perl,spectral-norm,15777,503782341.0
Perl,spectral-norm,15378,490768092.0
Perl,spectral-norm,15318,484833720.0
Perl,spectral-norm,15344,487634372.0
Perl,spectral-norm,15478,494842239.0
Perl,spectral-norm,15546,499840457.0
Perl,spectral-norm,15349,496113841.0
Perl,spectral-norm,15530,497933417.0
Perl,spectral-norm,15343,488946807.0
Perl,spectral-norm,15504,492800618.0
Perl,spectral-norm,15563,495304639.0
Python,binary-trees,35399,1017306782.0
Python,binary-trees,35232,1021498301.0
Python,binary-trees,35392,1020022170.0
Python,binary-trees,35287,1020896373.0
Python,binary-trees,35108,1031075730.0
Python,binary-trees,35249,1015517053.0
Python,binary-trees,35261,1023682376.0
Python,binary-trees,35222,1020926220.0
Python,binary-trees,35220,1011508580.0
Python,binary-trees,35258,1034649207.0
Python,binary-trees,35349,1012453402.0
Python,fannkuch-redux,254487,8356289887.0
Python,fannkuch-redux,255574,8269254344.0
Python,fannkuch-redux,254992,8249295716.0
Python,fannkuch-redux,255616,8314543839.0
Python,fannkuch-redux,255022,8228646964.0
Python,fannkuch-redux,254813,8241801534.0
Python,fannkuch-redux,255106,8274009458.0
Python,fannkuch-redux,254567,8376396586.0
Python,fannkuch-redux,254766,8252641838.0
Python,fannkuch-redux,255173,8251153132.0
Python,fannkuch-redux,254566,8331808200.0
Python,fasta,33806,739321532.0
Python,fasta,33969,744003954.0
Python,fasta,33947,735282603.0
Python,fasta,33787,761227422.0
Python,fasta,33788,737757817.0
Python,fasta,33910,742315116.0
Python,fasta,33727,756786454.0
Python,fasta,33605,743817065.0
Python,fasta,34097,755175435.0
Python,fasta,33719,739099670.0
Python,fasta,34063,739250243.0
Python,k-nucleotide,46004,1351908283.0
Python,k-nucleotide,46127,1325295497.0
Python,k-nucleotide,45874,1354130628.0
Python,k-nucleotide,46385,1367382608.0
Python,k-nucleotide,45980,1356661810.0
Python,k-nucleotide,45883,1340361377.0
Python,k-nucleotide,45939,1347615140.0
Python,k-nucleotide,45956,1350939962.0
Python,k-nucleotide,46171,1331385202.0
Python,k-nucleotide,45885,1354492993.0
Python,k-nucleotide,46169,1345391392.0
Python,mandelbrot,76971,2575985471.0
Python,mandelbrot,76686,2611555691.0
Python,mandelbrot,77101,2611214506.0
Python,mandelbrot,77145,2587908902.0
Python,mandelbrot,76953,2617496717.0
Python,mandelbrot,76733,2616528397.0
Python,mandelbrot,76844,2607562111.0
Python,mandelbrot,76765,2603243336.0
Python,mandelbrot,76701,2599190795.0
Python,mandelbrot,76670,2586486481.0
Python,mandelbrot,76883,2576222043.0
Python,n-body,264678,6229841413.0
Python,n-body,264151,6211947171.0
Python,n-body,264016,6342649106.0
Python,n-body,265553,6267708931.0
Python,n-body,266986,6273699514.0
Python,n-body,265483,6259666165.0
Python,n-body,264065,6278188273.0
Python,n-body,268501,6429913716.0
Python,n-body,265771,6224018124.0
Python,n-body,265821,6257160068.0
Python,n-body,266368,6250965198.0
Python,reverse-complement,1586,38912924.0
Python,reverse-complement,1597,39667317.0
Python,reverse-complement,1606,38970237.0
Python,reverse-complement,1594,38518700.0
Python,reverse-complement,1599,39101890.0
Python,reverse-complement,1606,38912925.0
Python,reverse-complement,1601,38605676.0
Python,reverse-complement,1591,38572411.0
Python,reverse-complement,1603,39683431.0
Python,reverse-complement,1590,39040914.0
Python,reverse-complement,1589,39138754.0
Python,spectral-norm,85252,2799538365.0
Python,spectral-norm,84913,2805106466.0
Python,spectral-norm,85033,2818483142.0
Python,spectral-norm,85067,2795917646.0
Python,spectral-norm,85134,2837262878.0
Python,spectral-norm,85350,2815890006.0
Python,spectral-norm,84961,2803599450.0
Python,spectral-norm,85272,2798844092.0
Python,spectral-norm,85153,2845196756.0
Python,spectral-norm,85265,2796339154.0
Python,spectral-norm,85255,2795227951.0
Racket,binary-trees,4848,112738541.0
Racket,binary-trees,4821,113121964.0
Racket,binary-trees,4840,115158945.0
Racket,binary-trees,4874,111958697.0
Racket,binary-trees,4786,114349257.0
Racket,binary-trees,4810,114807871.0
Racket,binary-trees,4827,116489387.0
Racket,binary-trees,4863,111926409.0
Racket,binary-trees,4796,112448991.0
Racket,binary-trees,4808,112752275.0
Racket,binary-trees,4805,113725723.0
Racket,fannkuch-redux,25265,709191605.0
Racket,fannkuch-redux,25879,734409682.0
Racket,fannkuch-redux,25845,710564648.0
Racket,fannkuch-redux,25778,708365617.0
Racket,fannkuch-redux,27804,760392401.0
Racket,fannkuch-redux,26629,722316326.0
Racket,fannkuch-redux,26202,730435569.0
Racket,fannkuch-redux,27955,766901296.0
Racket,fannkuch-redux,28301,761371709.0
Racket,fannkuch-redux,25623,713852176.0
Racket,fannkuch-redux,27821,764671442.0
Racket,fasta,5559,119568541.0
Racket,fasta,5521,116560493.0
Racket,fasta,5554,115643868.0
Racket,fasta,5560,115582162.0
Racket,fasta,5537,117218146.0
Racket,fasta,5546,114695569.0
Racket,fasta,5535,115337900.0
Racket,fasta,5573,116173104.0
Racket,fasta,5575,118074221.0
Racket,fasta,5560,114645336.0
Racket,fasta,5562,116273321.0
Racket,k-nucleotide,45063,988728670.0
Racket,k-nucleotide,45307,987224951.0
Racket,k-nucleotide,45380,995271012.0
Racket,k-nucleotide,45408,961338726.0
Racket,k-nucleotide,45275,980265922.0
Racket,k-nucleotide,44978,954472411.0
Racket,k-nucleotide,45830,975014593.0
Racket,k-nucleotide,44930,972336318.0
Racket,k-nucleotide,45258,975846441.0
Racket,k-nucleotide,45045,960662273.0
Racket,k-nucleotide,45027,964518284.0
Racket,mandelbrot,19749,340663068.0
Racket,mandelbrot,19756,339097643.0
Racket,mandelbrot,19753,339388657.0
Racket,mandelbrot,19761,339208237.0
Racket,mandelbrot,19769,339738876.0
Racket,mandelbrot,19746,340472335.0
Racket,mandelbrot,19758,339063646.0
Racket,mandelbrot,19767,349994100.0
Racket,mandelbrot,19768,339203417.0
Racket,mandelbrot,19757,341245892.0
Racket,mandelbrot,19776,351857437.0
Racket,n-body,11027,235765327.0
Racket,n-body,11187,239105957.0
Racket,n-body,11071,237806765.0
Racket,n-body,11183,235458871.0
Racket,n-body,11148,236811466.0
Racket,n-body,11033,234120433.0
Racket,n-body,11010,239643612.0
Racket,n-body,11034,238861449.0
Racket,n-body,11111,235620735.0
Racket,n-body,11060,234018078.0
Racket,n-body,11094,237765994.0
Racket,reverse-complement,1929,42016920.0
Racket,reverse-complement,1917,42085891.0
Racket,reverse-complement,1919,41060198.0
Racket,reverse-complement,1919,41836684.0
Racket,reverse-complement,1923,41271011.0
Racket,reverse-complement,1921,41159136.0
Racket,reverse-complement,1915,41253130.0
Racket,reverse-complement,1923,41466752.0
Racket,reverse-complement,1921,41789932.0
Racket,reverse-complement,1929,41008135.0
Racket,reverse-complement,1917,41839310.0
Racket,spectral-norm,3063,60758816.0
Racket,spectral-norm,3036,60732876.0
Racket,spectral-norm,3066,61181910.0
Racket,spectral-norm,3018,61601710.0
Racket,spectral-norm,3046,61931237.0
Racket,spectral-norm,3039,60287749.0
Racket,spectral-norm,3048,60672207.0
Racket,spectral-norm,3034,60203703.0
Racket,spectral-norm,3069,60864591.0
Racket,spectral-norm,3046,61922449.0
Racket,spectral-norm,3015,60574064.0
Rust,binary-trees,1038,31191326.0
Rust,binary-trees,1059,31592692.0
Rust,binary-trees,1042,31467691.0
Rust,binary-trees,1069,32118815.0
Rust,binary-trees,1051,31174481.0
Rust,binary-trees,1060,32344949.0
Rust,binary-trees,1024,31694805.0
Rust,binary-trees,1061,31610576.0
Rust,binary-trees,1056,31190777.0
Rust,binary-trees,1045,31810222.0
Rust,binary-trees,1055,31549786.0
Rust,fannkuch-redux,8092,208813247.0
Rust,fannkuch-redux,8108,208150773.0
Rust,fannkuch-redux,8138,213095585.0
Rust,fannkuch-redux,8264,210673654.0
Rust,fannkuch-redux,8132,210600718.0
Rust,fannkuch-redux,8112,210046643.0
Rust,fannkuch-redux,8145,209701917.0
Rust,fannkuch-redux,8138,211298714.0
Rust,fannkuch-redux,8110,209941662.0
Rust,fannkuch-redux,8079,211256662.0
Rust,fannkuch-redux,8111,208882095.0
Rust,mandelbrot,5140,150540447.0
Rust,mandelbrot,5151,151511943.0
Rust,mandelbrot,5115,147883166.0
Rust,mandelbrot,5125,151138956.0
Rust,mandelbrot,5126,151876870.0
Rust,mandelbrot,5155,148971055.0
Rust,mandelbrot,5159,150732220.0
Rust,mandelbrot,5151,149801009.0
Rust,mandelbrot,5152,150554852.0
Rust,mandelbrot,5155,150321820.0
Rust,mandelbrot,5118,147172110.0
Rust,n-body,3889,73283627.0
Rust,n-body,3884,74004206.0
Rust,n-body,3889,75802968.0
Rust,n-body,3882,73990227.0
Rust,n-body,3885,74990530.0
Rust,n-body,3878,73863214.0
Rust,n-body,3881,75700733.0
Rust,n-body,3889,75885793.0
Rust,n-body,3884,73378597.0
Rust,n-body,3886,73906062.0
Rust,n-body,3889,75958851.0
Rust,reverse-complement,362,7890300.0
Rust,reverse-complement,360,7872050.0
Rust,reverse-complement,365,7803874.0
Rust,reverse-complement,371,8164470.0
Rust,reverse-complement,367,7912333.0
Rust,reverse-complement,369,8060342.0
Rust,reverse-complement,364,7794535.0
Rust,reverse-complement,369,7843791.0
Rust,reverse-complement,367,7941507.0
Rust,reverse-complement,369,7785137.0
Rust,reverse-complement,373,7921488.0
Rust,spectral-norm,898,20911141.0
Rust,spectral-norm,888,21053596.0
Rust,spectral-norm,897,20971260.0
Rust,spectral-norm,887,21257575.0
Rust,spectral-norm,885,21182869.0
Rust,spectral-norm,867,20898384.0
Rust,spectral-norm,868,21438300.0
Rust,spectral-norm,874,21408087.0
Rust,spectral-norm,896,20997077.0
Rust,spectral-norm,868,21194343.0
Rust,spectral-norm,884,21120856.0
TypeScript,binary-trees,12575,317816386.0
TypeScript,binary-trees,12810,330747140.0
TypeScript,binary-trees,12797,324269494.0
TypeScript,binary-trees,12733,326595173.0
TypeScript,binary-trees,13136,336610770.0
TypeScript,binary-trees,12660,321065095.0
TypeScript,binary-trees,13085,326310628.0
TypeScript,binary-trees,12891,332380559.0
TypeScript,binary-trees,12682,324421289.0
TypeScript,binary-trees,12889,325533042.0
TypeScript,binary-trees,12740,327858169.0
TypeScript,fannkuch-redux,62235,1364234361.0
TypeScript,fannkuch-redux,62369,1370902924.0
TypeScript,fannkuch-redux,62216,1372533596.0
TypeScript,fannkuch-redux,62080,1388819199.0
TypeScript,fannkuch-redux,62159,1365228562.0
TypeScript,fannkuch-redux,62062,1379630075.0
TypeScript,fannkuch-redux,62355,1361530450.0
TypeScript,fannkuch-redux,62039,1406512330.0
TypeScript,fannkuch-redux,62286,1405928409.0
TypeScript,fannkuch-redux,62604,1402988229.0
TypeScript,fannkuch-redux,62045,1367890663.0
TypeScript,fasta,4919,110233605.0
TypeScript,fasta,4928,107623504.0
TypeScript,fasta,4926,107088838.0
TypeScript,fasta,4927,108038663.0
TypeScript,fasta,4922,109776941.0
TypeScript,fasta,4940,108329495.0
TypeScript,fasta,4936,111030049.0
TypeScript,fasta,4950,107712798.0
TypeScript,fasta,4933,108118253.0
TypeScript,fasta,4935,109683008.0
TypeScript,fasta,4932,113221207.0
TypeScript,k-nucleotide,64439,1446226033.0
TypeScript,k-nucleotide,67217,1541125144.0
TypeScript,k-nucleotide,65082,1454283264.0
TypeScript,k-nucleotide,65427,1450466562.0
TypeScript,k-nucleotide,65453,1486412027.0
TypeScript,k-nucleotide,65034,1435826707.0
TypeScript,k-nucleotide,65277,1486796181.0
TypeScript,k-nucleotide,65241,1450151621.0
TypeScript,k-nucleotide,67226,1481186211.0
TypeScript,k-nucleotide,67555,1494462178.0
TypeScript,k-nucleotide,67641,1531731125.0
TypeScript,mandelbrot,37875,819573280.0
TypeScript,mandelbrot,38917,844835909.0
TypeScript,mandelbrot,37870,842907206.0
TypeScript,mandelbrot,37398,822256563.0
TypeScript,mandelbrot,38018,831310433.0
TypeScript,mandelbrot,37867,828350297.0
TypeScript,mandelbrot,37492,844981539.0
TypeScript,mandelbrot,36722,803347796.0
TypeScript,mandelbrot,37176,813639459.0
TypeScript,mandelbrot,37613,835363706.0
TypeScript,mandelbrot,37724,819671180.0
TypeScript,n-body,37380,895274931.0
TypeScript,n-body,37484,917448518.0
TypeScript,n-body,37498,904030035.0
TypeScript,n-body,37311,909257683.0
TypeScript,n-body,37352,906161071.0
TypeScript,n-body,37081,898000812.0
TypeScript,n-body,37583,920677454.0
TypeScript,n-body,37391,910632251.0
TypeScript,n-body,37209,905127199.0
TypeScript,n-body,37458,908892877.0
TypeScript,n-body,37514,925644114.0
TypeScript,reverse-complement,1786,40021748.0
TypeScript,reverse-complement,1773,39332175.0
TypeScript,reverse-complement,1775,40394062.0
TypeScript,reverse-complement,1785,39225729.0
TypeScript,reverse-complement,1787,39438010.0
TypeScript,reverse-complement,1775,39520835.0
TypeScript,reverse-complement,1759,38986656.0
TypeScript,reverse-complement,1800,41528275.0
TypeScript,reverse-complement,1780,39112144.0
TypeScript,reverse-complement,1777,38943320.0
TypeScript,reverse-complement,1782,39589560.0
TypeScript,spectral-norm,5285,106107089.0
TypeScript,spectral-norm,5285,108425625.0
TypeScript,spectral-norm,5282,106106723.0
TypeScript,spectral-norm,5283,108955835.0
TypeScript,spectral-norm,5296,105107092.0
TypeScript,spectral-norm,5280,105048132.0
TypeScript,spectral-norm,5292,104562355.0
TypeScript,spectral-norm,5282,105158239.0
TypeScript,spectral-norm,5288,104406533.0
TypeScript,spectral-norm,5295,109491418.0
