language,task,duration,energy
JavaScript,reverse-complement,831,20370979.184
JavaScript,reverse-complement,835,20561035.985
JavaScript,reverse-complement,833,20410916.56
JavaScript,reverse-complement,826,20805576.196
JavaScript,reverse-complement,826,20834850.978
JavaScript,reverse-complement,815,21068774.1
JavaScript,reverse-complement,835,20590022.13
JavaScript,spectral-norm,1854,33425235.636
JavaScript,spectral-norm,1953,30252633.631
JavaScript,spectral-norm,1826,34252212.546
JavaScript,spectral-norm,1918,31368290.507
JavaScript,spectral-norm,1936,30456828.51
JavaScript,spectral-norm,1952,29509666.555
JavaScript,spectral-norm,1951,29829668.413
JavaScript,spectral-norm,1952,29713759.986
JavaScript,spectral-norm,1956,37563740.932
JavaScript,spectral-norm,1955,29693145.943
JavaScript,spectral-norm,1884,32026803.923
Lisp,fannkuch-redux,5296,379280195.277
Lisp,fannkuch-redux,5368,382801332.459
Lisp,fannkuch-redux,5363,382899111.068
Lisp,fannkuch-redux,5373,382877670.696
Lisp,fannkuch-redux,5350,383478235.381
Lisp,fannkuch-redux,5371,384745039.974
Lisp,fannkuch-redux,5343,380601167.446
Lisp,fannkuch-redux,5381,385964877.249
Lisp,fannkuch-redux,5327,384701746.108
Lisp,fannkuch-redux,5324,384802284.585
Lisp,fannkuch-redux,5342,390569047.262
Lisp,fasta,2156,43376924.23
Lisp,fasta,2184,42262853.849
Lisp,fasta,2075,45291515.391
Lisp,fasta,2169,43351558.141
Lisp,fasta,2028,47226906.687
Lisp,fasta,2186,41830905.324
Lisp,fasta,2193,41592555.513
Lisp,fasta,2073,42620835.515
Lisp,fasta,2190,40082372.939
Lisp,fasta,2023,46256729.771
Lisp,fasta,2069,45372141.309
Lisp,n-body,2395,53466944.983
Lisp,n-body,2399,53385342.42
Lisp,n-body,2396,53287027.441
Lisp,n-body,2400,53158929.557
Lisp,n-body,2235,60989721.879
Lisp,n-body,2303,57733857.256
Lisp,n-body,2301,59037409.264
Lisp,n-body,2235,60873622.464
Lisp,n-body,2245,60735734.027
Lisp,n-body,2394,53237129.739
Lisp,n-body,2394,52517988.469
Lisp,k-nucleotide,5338,328658639.956
Lisp,k-nucleotide,5273,328195686.715
Lisp,k-nucleotide,5375,329059851.072
Lisp,k-nucleotide,5314,328457794.043
Lisp,k-nucleotide,5238,327832081.425
Lisp,k-nucleotide,5340,333154240.496
Lisp,k-nucleotide,5349,330733338.408
Lisp,k-nucleotide,5247,327809797.242
Lisp,k-nucleotide,5336,329055374.543
Lisp,k-nucleotide,5278,328125948.307
Lisp,k-nucleotide,5307,328776806.042
Lisp,reverse-complement,519,13653027.677
Lisp,reverse-complement,530,12784175.846
Lisp,reverse-complement,529,12719856.167
Lisp,reverse-complement,515,13321502.966
Lisp,reverse-complement,510,13614130.844
Lisp,reverse-complement,511,13442233.03
Lisp,reverse-complement,509,13688798.041
Lisp,reverse-complement,529,12795309.312
Lisp,reverse-complement,516,13355576.371
Lisp,reverse-complement,506,13587675.695
Lisp,reverse-complement,539,12833926.416
Lisp,spectral-norm,338,26050761.741
Lisp,spectral-norm,338,26079625.975
Lisp,spectral-norm,333,25767360.511
Lisp,spectral-norm,331,25759830.126
Lisp,spectral-norm,334,25568760.661
Lisp,spectral-norm,333,25765889.766
Lisp,spectral-norm,335,25735167.091
Lisp,spectral-norm,333,25655924.319
Lisp,spectral-norm,331,25622720.293
Lisp,spectral-norm,334,25544646.958
Lisp,spectral-norm,332,25649377.389
Lua,binary-trees,70668,1731594067.102
Lua,binary-trees,226004,1967544672.406
Lua,binary-trees,67927,1805884538.36
Lua,binary-trees,69538,1812147184.024
Lua,binary-trees,71435,1768615829.407
Lua,binary-trees,70755,1716550005.725
Lua,binary-trees,68486,1796441538.708
Lua,binary-trees,69451,1785678395.901
Lua,binary-trees,70150,1699643645.113
Lua,binary-trees,70699,1728844465.462
Lua,binary-trees,70891,1722385813.485
Lua,fannkuch-redux,395487,8744519648.546
Lua,fannkuch-redux,397305,8667805166.015
Lua,fannkuch-redux,388096,9210590997.567
Lua,fannkuch-redux,397363,8660028055.627
Lua,fannkuch-redux,678772,9925177239.235
Lua,fannkuch-redux,397569,8624098930.315
Lua,fannkuch-redux,397511,8654520221.823
Lua,fannkuch-redux,381923,9556668596.993
Lua,fannkuch-redux,397546,8632200314.389
Lua,fannkuch-redux,397076,8614507390.018
Lua,fannkuch-redux,397618,8622330962.616
Lua,fasta,13034,281511858.071
Lua,fasta,13038,284595835.216
Lua,fasta,13473,286014072.992
Lua,fasta,12861,272735849.461
Lua,fasta,13032,276284997.169
Lua,fasta,13104,278955693.736
Lua,fasta,12064,314705793.585
Lua,fasta,13695,284834884.242
Lua,fasta,12343,312158008.472
Lua,fasta,13207,277095823.234
Lua,fasta,12914,283683173.897
Lua,mandelbrot,20129,1809542789.742
Lua,mandelbrot,27841,1857799148.155
Lua,mandelbrot,20134,1799573700.203
Lua,mandelbrot,20145,1814310472.518
Lua,mandelbrot,20143,1812115257.521
Lua,mandelbrot,20114,1840420817.619
Lua,mandelbrot,20144,1821634653.805
Lua,mandelbrot,20094,1837243623.255
Lua,mandelbrot,20153,1822004881.027
Lua,mandelbrot,20148,1822169708.299
Lua,mandelbrot,20115,1839802490.508
Lua,n-body,83250,1877789567.37
Lua,n-body,82554,1857968401.959
Lua,n-body,78571,1948066675.163
Lua,n-body,83733,1878119695.347
Lua,n-body,82841,1850176865.527
Lua,n-body,82743,1859018059.176
Lua,n-body,80760,1823224555.712
Lua,n-body,1041434,2143178958.972
Lua,n-body,83522,1860939805.196
Lua,n-body,80242,1845661790.933
Lua,n-body,84528,1891031164.286
Lua,k-nucleotide,46105,1311591099.023
Lua,k-nucleotide,49356,1175143092.641
Lua,k-nucleotide,48729,1165165868.746
Lua,k-nucleotide,48187,1155247051.902
Lua,k-nucleotide,48948,1160898500.087
Lua,k-nucleotide,48464,1161817434.28
Lua,k-nucleotide,48565,1158064624.129
Lua,k-nucleotide,48671,1160254804.504
Lua,k-nucleotide,48972,1164431094.055
Lua,k-nucleotide,48765,1162508221.137
Lua,k-nucleotide,48635,1165594523.531
Lua,reverse-complement,5484,137863248.907
Lua,reverse-complement,5646,138370093.559
Lua,reverse-complement,5162,149273038.916
Lua,reverse-complement,5393,139807167.805
Lua,reverse-complement,5517,136124063.887
Lua,reverse-complement,5514,136565220.564
Lua,reverse-complement,5446,134112218.327
Lua,reverse-complement,5597,137054360.023
Lua,reverse-complement,5542,136370892.195
Lua,reverse-complement,5475,137301796.798
Lua,reverse-complement,5470,134481044.024
Lua,spectral-norm,47526,1055040120.935
Lua,spectral-norm,46239,1116587868.867
Lua,spectral-norm,957554,1329021161.662
Lua,spectral-norm,47837,1062395521.091
Lua,spectral-norm,47827,1054902461.645
Lua,spectral-norm,47855,1057110090.082
Lua,spectral-norm,47704,1064420808.869
Lua,spectral-norm,47261,1066827941.423
Lua,spectral-norm,47644,1059272882.119
Lua,spectral-norm,47573,1052581863.472
Lua,spectral-norm,47780,1068031307.162
PHP,binary-trees,60562,1519132187.743
PHP,binary-trees,60657,1592519331.879
PHP,binary-trees,59348,1543512379.455
PHP,binary-trees,59565,1525446988.228
PHP,binary-trees,61053,1529755334.23
PHP,binary-trees,60460,1515924813.152
PHP,binary-trees,55959,1654161285.627
PHP,binary-trees,61251,1531600932.767
PHP,binary-trees,61083,1527538838.818
PHP,binary-trees,60527,1525995482.737
PHP,binary-trees,60566,1532657074.401
PHP,fannkuch-redux,169084,7005154854.007
PHP,fannkuch-redux,168870,7032265410.863
PHP,fannkuch-redux,167903,6968208460.654
PHP,fannkuch-redux,167608,6915544541.86
PHP,fannkuch-redux,168749,7024129438.4
PHP,fannkuch-redux,169504,6968826060.074
PHP,fannkuch-redux,167884,6900056551.503
PHP,fannkuch-redux,1130744,7402308114.43
PHP,fannkuch-redux,171435,7101837317.845
PHP,fannkuch-redux,167151,6913105339.409
PHP,fannkuch-redux,170182,7138090183.458
PHP,fasta,18781,462651657.347
PHP,fasta,20254,401926298.607
PHP,fasta,18723,456472257.927
PHP,fasta,20132,406047402.89
PHP,fasta,19081,450891774.024
PHP,fasta,20059,406325327.371
PHP,fasta,18915,444627942.862
PHP,fasta,20322,412381708.549
PHP,fasta,19677,402556468.646
PHP,fasta,20070,401571101.111
PHP,fasta,20053,406056459.869
PHP,mandelbrot,74,1260000.0
PHP,mandelbrot,59,1232000.0
PHP,mandelbrot,437,2546271.857
PHP,mandelbrot,59,1209000.0
PHP,mandelbrot,60,1197000.0
PHP,mandelbrot,68,1170000.0
PHP,mandelbrot,70,1198000.0
PHP,mandelbrot,58,1252000.0
PHP,mandelbrot,59,1250000.0
PHP,mandelbrot,95,1622193.144
PHP,mandelbrot,62,1197000.0
PHP,n-body,88787,2002136984.571
PHP,n-body,90640,2084423051.712
PHP,n-body,88322,2001745889.377
PHP,n-body,82597,2286482575.103
PHP,n-body,88100,2112433638.656
PHP,n-body,89032,2235560931.983
PHP,n-body,84877,2178600049.985
PHP,n-body,89095,2009741013.544
PHP,n-body,87885,1997253985.582
PHP,n-body,88893,2017842140.258
PHP,n-body,87897,1977551597.775
PHP,k-nucleotide,7346,865233094.416
PHP,k-nucleotide,7386,877541962.529
PHP,k-nucleotide,7348,879252810.382
PHP,k-nucleotide,7341,866700181.803
PHP,k-nucleotide,7355,884982795.238
PHP,k-nucleotide,7367,863498459.626
PHP,k-nucleotide,7339,864830914.515
PHP,k-nucleotide,7424,863796948.226
PHP,k-nucleotide,7355,859636757.323
PHP,k-nucleotide,7386,871923350.982
PHP,k-nucleotide,7338,860351219.397
PHP,reverse-complement,957,31307812.077
PHP,reverse-complement,917,32479034.92
PHP,reverse-complement,952,30817915.694
PHP,reverse-complement,930,33101786.168
PHP,reverse-complement,951,30781129.654
PHP,reverse-complement,945,31867831.598
PHP,reverse-complement,953,30927784.713
PHP,reverse-complement,937,32203050.208
PHP,reverse-complement,960,31648177.627
PHP,reverse-complement,954,30960815.595
PHP,reverse-complement,937,33415031.487
PHP,spectral-norm,54097,1333477514.817
PHP,spectral-norm,57339,1176293666.129
PHP,spectral-norm,56862,1161431730.701
PHP,spectral-norm,56882,1196677481.342
PHP,spectral-norm,56772,1160287476.823
PHP,spectral-norm,55119,1239879215.24
PHP,spectral-norm,55305,1228334010.241
PHP,spectral-norm,55033,1252759055.387
PHP,spectral-norm,56651,1245016374.148
PHP,spectral-norm,53167,1343769728.869
PHP,spectral-norm,1008099,1507952952.961
Perl,binary-trees,37396,3052277466.912
Perl,binary-trees,37507,3004420195.261
Perl,binary-trees,37055,3002031050.712
Perl,binary-trees,37385,2967067068.163
Perl,binary-trees,37072,2973996054.144
Perl,binary-trees,37274,3050648358.395
Perl,binary-trees,37459,3050249311.421
Perl,binary-trees,37240,2993947959.207
Perl,binary-trees,37727,3191258060.843
Perl,binary-trees,37068,2968683754.663
Perl,binary-trees,37347,3037001733.741
Perl,fannkuch-redux,49720,10973553088.279
Perl,fannkuch-redux,48558,11414488703.819
Perl,fannkuch-redux,49936,11123308245.599
Perl,fannkuch-redux,50403,10747139073.787
Perl,fannkuch-redux,49662,11051869281.823
Perl,fannkuch-redux,50234,10941165908.754
Perl,fannkuch-redux,49052,11306408560.749
Perl,fannkuch-redux,48636,11272094338.922
Perl,fannkuch-redux,49928,10847671427.94
Perl,fannkuch-redux,49980,10890763903.942
Perl,fannkuch-redux,49685,10920676503.46
Perl,fasta,22579,582459146.617
Perl,fasta,23473,505337854.876
Perl,fasta,23343,540329701.54
Perl,fasta,23487,508680676.913
Perl,fasta,23456,505682311.57
Perl,fasta,23456,512842217.981
Perl,fasta,22061,636808809.724
Perl,fasta,23432,505584163.777
Perl,fasta,23294,508736620.511
Perl,fasta,23451,504929283.937
Perl,fasta,23225,500189306.523
Perl,mandelbrot,99332,7818741167.659
Perl,mandelbrot,99601,7895129970.927
Perl,mandelbrot,98467,7874781449.224
Perl,mandelbrot,99170,7968868833.206
Perl,mandelbrot,99316,7843082544.127
Perl,mandelbrot,99058,7937664892.047
Perl,mandelbrot,99910,7920722150.171
Perl,mandelbrot,99299,7920610919.937
Perl,mandelbrot,99254,8036297411.646
Perl,mandelbrot,98522,7998888499.082
Perl,mandelbrot,99837,7835473600.637
Perl,n-body,129208,3043806541.394
Perl,n-body,133207,3692487713.479
Perl,n-body,130400,3141688199.826
Perl,n-body,130620,3075803379.265
Perl,n-body,130432,3019188948.572
Perl,n-body,129663,3030625180.774
Perl,n-body,130861,3026174871.235
Perl,n-body,130591,3047389676.748
Perl,n-body,130644,3035872186.745
Perl,n-body,129795,3003363602.673
Perl,n-body,130313,3032556759.666
Perl,k-nucleotide,41090,973589331.575
Perl,k-nucleotide,41059,967596816.203
Perl,k-nucleotide,42235,996210414.077
Perl,k-nucleotide,41713,974370748.093
Perl,k-nucleotide,41197,977833651.821
Perl,k-nucleotide,41589,970667465.676
Perl,k-nucleotide,40505,958401424.633
Perl,k-nucleotide,41076,970022781.119
Perl,k-nucleotide,40969,960736661.152
Perl,k-nucleotide,40539,961466098.97
Perl,k-nucleotide,42603,998043691.428
Perl,reverse-complement,693,18867211.073
Perl,reverse-complement,681,19493456.369
Perl,reverse-complement,662,19673425.883
Perl,reverse-complement,685,19139215.605
Perl,reverse-complement,656,19139831.264
Perl,reverse-complement,651,19595808.729
Perl,reverse-complement,668,19867753.84
Perl,reverse-complement,677,19202868.354
Perl,reverse-complement,681,19495578.016
Perl,reverse-complement,676,19060904.609
Perl,reverse-complement,672,19031909.691
Perl,spectral-norm,8526,812237951.709
Perl,spectral-norm,8592,813480816.697
Perl,spectral-norm,8639,801973616.982
Perl,spectral-norm,8609,801843084.245
Perl,spectral-norm,8594,807156712.665
Perl,spectral-norm,8515,800006745.127
Perl,spectral-norm,8586,804147722.976
Perl,spectral-norm,8578,790581526.54
Perl,spectral-norm,8561,787492432.632
Perl,spectral-norm,8632,800895207.259
Perl,spectral-norm,8568,799998990.813
Python,binary-trees,5654,981246679.51
Python,binary-trees,5713,1004634814.918
Python,binary-trees,5765,988998851.188
Python,binary-trees,5757,1009240381.45
Python,binary-trees,5731,987242174.716
Python,binary-trees,5618,962019622.25
Python,binary-trees,5748,982345593.703
Python,binary-trees,5574,969999970.125
Python,binary-trees,5595,976849501.097
Python,binary-trees,5711,977335691.474
Python,binary-trees,5764,983483901.641
Python,fannkuch-redux,36429,8447602049.345
Python,fannkuch-redux,37099,8205570983.491
Python,fannkuch-redux,37240,8117257675.896
Python,fannkuch-redux,35946,8536375730.19
Python,fannkuch-redux,36895,8275532077.728
Python,fannkuch-redux,36171,8424011056.875
Python,fannkuch-redux,36278,8485485759.492
Python,fannkuch-redux,36583,8371935009.314
Python,fannkuch-redux,38115,8442386094.736
Python,fannkuch-redux,36428,8395046366.315
Python,fannkuch-redux,36568,8372385523.436
Python,fasta,20552,446081791.963
Python,fasta,20504,440145914.867
Python,fasta,20556,501854877.009
Python,fasta,20372,431666695.063
Python,fasta,19117,498396000.0
Python,fasta,20606,439895709.334
Python,fasta,20550,435216035.246
Python,fasta,20583,434682387.583
Python,fasta,20572,436588672.816
Python,fasta,20510,466930776.463
Python,fasta,20485,432269859.401
Python,mandelbrot,10493,2737539884.916
Python,mandelbrot,386693,2858025253.684
Python,mandelbrot,10226,2818981684.395
Python,mandelbrot,10305,2817263310.779
Python,mandelbrot,11084,2581775805.639
Python,mandelbrot,10305,2821889403.449
Python,mandelbrot,10708,2659371237.968
Python,mandelbrot,10253,2837899788.043
Python,mandelbrot,10262,2813322540.799
Python,mandelbrot,10235,2791870424.148
Python,mandelbrot,10867,2587881254.684
Python,n-body,130805,3057427534.721
Python,n-body,130338,3068587735.348
Python,n-body,132099,3098861818.749
Python,n-body,130078,3064313251.844
Python,n-body,131550,3097047760.687
Python,n-body,129533,3051954238.429
Python,n-body,1037270,3507439605.63
Python,n-body,130438,3058706877.556
Python,n-body,130693,3074390594.19
Python,n-body,129404,3281950831.976
Python,n-body,131740,3087501794.013
Python,k-nucleotide,511,19325850.907
Python,k-nucleotide,520,18930411.233
Python,k-nucleotide,507,19007856.628
Python,k-nucleotide,518,19378755.948
Python,k-nucleotide,516,18845814.637
Python,k-nucleotide,515,19109963.521
Python,k-nucleotide,517,19839721.947
Python,k-nucleotide,534,25702866.568
Python,k-nucleotide,506,18662858.918
Python,k-nucleotide,513,18563878.82
Python,k-nucleotide,517,19490645.42
Python,reverse-complement,478,13568101.224
Python,reverse-complement,472,13478398.771
Python,reverse-complement,472,13519832.688
Python,reverse-complement,473,13508603.555
Python,reverse-complement,468,13340537.158
Python,reverse-complement,785,20772936.322
Python,reverse-complement,480,13522241.984
Python,reverse-complement,466,13397866.286
Python,reverse-complement,471,13402838.923
Python,reverse-complement,473,13491571.691
Python,reverse-complement,472,13405913.746
Python,spectral-norm,38358,3519773158.093
Python,spectral-norm,38242,3556638734.379
Python,spectral-norm,38548,3553183260.515
Python,spectral-norm,38253,3480048853.795
Python,spectral-norm,38309,3559052442.172
Python,spectral-norm,38246,3568733791.952
Python,spectral-norm,38204,3577602510.051
Python,spectral-norm,38423,3539601139.688
Python,spectral-norm,38275,3558917331.945
Python,spectral-norm,38308,3490345020.059
Python,spectral-norm,101682,3543886642.894
Racket,binary-trees,2641,63417175.952
Racket,binary-trees,2478,68905154.573
Racket,binary-trees,2553,65560830.979
Racket,binary-trees,2641,65417551.819
Racket,binary-trees,2630,63675707.43
Racket,binary-trees,2629,63502318.315
Racket,binary-trees,2482,67920345.257
Racket,binary-trees,2624,64448279.385
Racket,binary-trees,2567,65485705.43
Racket,binary-trees,2467,67205000.0
Racket,binary-trees,2628,65403114.956
Racket,fannkuch-redux,4321,727716908.47
Racket,fannkuch-redux,4819,719774011.156
Racket,fannkuch-redux,4509,716019540.548
Racket,fannkuch-redux,4708,730065736.143
Racket,fannkuch-redux,4568,709373486.233
Racket,fannkuch-redux,4213,721504284.192
Racket,fannkuch-redux,4629,720672584.799
Racket,fannkuch-redux,4583,731837743.629
Racket,fannkuch-redux,4423,724852325.395
Racket,fannkuch-redux,4693,744659996.454
Racket,fannkuch-redux,4774,710187549.579
Racket,fasta,3986,85051367.357
Racket,fasta,3795,92271285.633
Racket,fasta,3750,98775721.611
Racket,fasta,3920,85544429.635
Racket,fasta,3972,85960267.671
Racket,fasta,3965,85163756.043
Racket,fasta,3939,93986265.612
Racket,fasta,3916,85589014.313
Racket,fasta,4243,96246289.163
Racket,fasta,4019,90053922.537
Racket,fasta,3912,94241461.313
Racket,mandelbrot,6795,120356559.798
Racket,mandelbrot,6810,110673865.623
Racket,mandelbrot,6808,110664209.49
Racket,mandelbrot,6806,110924233.668
Racket,mandelbrot,6815,110451125.763
Racket,mandelbrot,6817,110040774.207
Racket,mandelbrot,6818,109895740.203
Racket,mandelbrot,6928,109906452.061
Racket,mandelbrot,6796,109235490.154
Racket,mandelbrot,6814,110705074.429
Racket,mandelbrot,6865,110115114.295
Racket,n-body,3599,87288768.969
Racket,n-body,3609,87518021.426
Racket,n-body,3610,88565160.647
Racket,n-body,3460,94835756.281
Racket,n-body,3603,88144478.326
Racket,n-body,3599,86613243.051
Racket,n-body,3601,87360810.724
Racket,n-body,3587,92199294.615
Racket,n-body,3474,97592139.353
Racket,n-body,3601,87294608.339
Racket,n-body,3569,92852011.678
Racket,k-nucleotide,20199,465234451.13
Racket,k-nucleotide,20175,464374622.261
Racket,k-nucleotide,20105,464254935.177
Racket,k-nucleotide,20146,463026087.298
Racket,k-nucleotide,20148,465273798.011
Racket,k-nucleotide,20132,463613905.394
Racket,k-nucleotide,20001,470116052.551
Racket,k-nucleotide,20114,463769653.825
Racket,k-nucleotide,20141,462556765.623
Racket,k-nucleotide,20221,465818557.426
Racket,k-nucleotide,20163,463419058.019
Racket,reverse-complement,946,22168820.807
Racket,reverse-complement,928,23809795.254
Racket,reverse-complement,947,22198998.277
Racket,reverse-complement,947,22606872.188
Racket,reverse-complement,949,22601615.883
Racket,reverse-complement,927,23627805.93
Racket,reverse-complement,949,22520349.148
Racket,reverse-complement,947,22308691.062
Racket,reverse-complement,949,22554584.829
Racket,reverse-complement,960,23165367.073
Racket,reverse-complement,947,22391744.219

Racket,spectral-norm,262,33591710.511
Racket,spectral-norm,259,32940724.37
Racket,spectral-norm,255,32703629.33
Racket,spectral-norm,262,33114827.401
Racket,spectral-norm,260,32979727.29
Racket,spectral-norm,260,33071000.0
Racket,spectral-norm,261,33301767.786
Racket,spectral-norm,257,32906155.076
Racket,spectral-norm,256,32729048.505
Racket,spectral-norm,260,32762125.689
Racket,spectral-norm,259,32915325.215
Rust,binary-trees,449,35811157.623
Rust,binary-trees,194,33161687.136
Rust,binary-trees,205,33790668.828
Rust,binary-trees,205,34016769.828
Rust,binary-trees,197,34901092.753
Rust,binary-trees,215,35976891.968
Rust,binary-trees,195,34602757.432
Rust,binary-trees,190,33664471.434
Rust,binary-trees,202,35016037.006
Rust,binary-trees,193,34100406.97
Rust,binary-trees,200,34261142.22
Rust,fannkuch-redux,1491,231802160.162
Rust,fannkuch-redux,1475,236490546.537
Rust,fannkuch-redux,1469,234518780.688
Rust,fannkuch-redux,1491,238597548.215
Rust,fannkuch-redux,1478,234204215.961
Rust,fannkuch-redux,1479,234186604.222
Rust,fannkuch-redux,1478,230416657.98
Rust,fannkuch-redux,1487,233565448.362
Rust,fannkuch-redux,1470,232373571.165
Rust,fannkuch-redux,1483,232017622.793
Rust,fannkuch-redux,1729,234479497.709
Rust,mandelbrot,1093,277607092.829
Rust,mandelbrot,1094,281538540.414
Rust,mandelbrot,1092,280311831.733
Rust,mandelbrot,1095,282364136.579
Rust,mandelbrot,1097,278973768.669
Rust,mandelbrot,1333,274877053.939
Rust,mandelbrot,1093,275829405.885
Rust,mandelbrot,1093,289258228.584
Rust,mandelbrot,1100,278432338.883
Rust,mandelbrot,1090,277002692.474
Rust,mandelbrot,1095,279060709.199
Rust,n-body,1095,17387873.931
Rust,n-body,1095,16694885.104
Rust,n-body,1077,17705579.443
Rust,n-body,1024,19061741.618
Rust,n-body,1084,17212889.552
Rust,n-body,1075,17490864.782
Rust,n-body,1025,19252420.855
Rust,n-body,1024,19168755.193
Rust,n-body,1066,17860855.071
Rust,n-body,1025,19122464.371
Rust,n-body,1287,22001187.489
Rust,reverse-complement,155,4505272.942
Rust,reverse-complement,160,4493292.649
Rust,reverse-complement,157,4467774.524
Rust,reverse-complement,163,4514113.896
Rust,reverse-complement,156,4971433.413
Rust,reverse-complement,430,6185724.087
Rust,reverse-complement,162,4619796.049
Rust,reverse-complement,158,4558927.966
Rust,reverse-complement,159,4532194.792
Rust,reverse-complement,159,4525175.234
Rust,reverse-complement,159,4530198.381
Rust,spectral-norm,53,9927000.0
Rust,spectral-norm,53,10114000.0
Rust,spectral-norm,51,9988000.0
Rust,spectral-norm,52,9998000.0
Rust,spectral-norm,51,10017000.0
Rust,spectral-norm,51,10018000.0
Rust,spectral-norm,53,10001000.0
Rust,spectral-norm,211,9214751.332
Rust,spectral-norm,53,10056000.0
Rust,spectral-norm,51,10109000.0
Rust,spectral-norm,52,10050000.0
TypeScript,binary-trees,5096,243368825.311
TypeScript,binary-trees,5312,241785882.814
TypeScript,binary-trees,5006,236695926.201
TypeScript,binary-trees,5043,236593627.015
TypeScript,binary-trees,5302,243241442.075
TypeScript,binary-trees,5094,236019029.046
TypeScript,binary-trees,5136,234708431.86
TypeScript,binary-trees,5010,236343866.727
TypeScript,binary-trees,5000,240082933.634
TypeScript,binary-trees,5002,237295891.028
TypeScript,binary-trees,4931,231660754.565
TypeScript,fannkuch-redux,33905,612514768.989
TypeScript,fannkuch-redux,33835,607669049.134
TypeScript,fannkuch-redux,33978,604826460.409
TypeScript,fannkuch-redux,31675,691423736.344
TypeScript,fannkuch-redux,33931,645078731.094
TypeScript,fannkuch-redux,33348,623283582.63
TypeScript,fannkuch-redux,33958,606840651.021
TypeScript,fannkuch-redux,33895,645902013.214
TypeScript,fannkuch-redux,31981,683621863.177
TypeScript,fannkuch-redux,33764,608278432.777
TypeScript,fannkuch-redux,33903,604618792.855
TypeScript,fasta,2838,63220620.665
TypeScript,fasta,2825,65662580.77
TypeScript,fasta,2823,64405771.852
TypeScript,fasta,2657,74010827.464
TypeScript,fasta,2808,62496903.203
TypeScript,fasta,2923,66707841.07
TypeScript,fasta,2826,62874767.089
TypeScript,fasta,2845,64151088.727
TypeScript,fasta,2828,63701566.224
TypeScript,fasta,2831,64289207.481
TypeScript,fasta,2802,62932768.494
TypeScript,mandelbrot,1015674,547776696.481
TypeScript,mandelbrot,16413,484380183.792
TypeScript,mandelbrot,16104,504189093.579
TypeScript,mandelbrot,16380,458083024.105
TypeScript,mandelbrot,15515,516767416.909
TypeScript,mandelbrot,15267,575912351.549
TypeScript,mandelbrot,16767,462455782.934
TypeScript,mandelbrot,16094,471839935.672
TypeScript,mandelbrot,15474,510903408.426
TypeScript,mandelbrot,15500,520527144.826
TypeScript,mandelbrot,16430,501185918.863
TypeScript,n-body,17967,487689028.429
TypeScript,n-body,19188,440514711.864
TypeScript,n-body,19121,426072290.843
TypeScript,n-body,19201,425491244.836
TypeScript,n-body,19129,423804863.888
TypeScript,n-body,19167,425701536.819
TypeScript,n-body,19337,430650762.293
TypeScript,n-body,19245,439309183.421
TypeScript,n-body,19354,430610753.676
TypeScript,n-body,18831,448388502.858
TypeScript,n-body,19251,427791759.02
TypeScript,k-nucleotide,36129,809559515.507
TypeScript,k-nucleotide,34447,856212002.776
TypeScript,k-nucleotide,35847,803445858.364
TypeScript,k-nucleotide,36715,822397136.037
TypeScript,k-nucleotide,36544,816250964.35
TypeScript,k-nucleotide,35055,789225353.818
TypeScript,k-nucleotide,36278,810547971.161
TypeScript,k-nucleotide,36006,812607655.98
TypeScript,k-nucleotide,36388,827111064.808
TypeScript,k-nucleotide,35950,807377204.037
TypeScript,k-nucleotide,36931,821966026.74
TypeScript,reverse-complement,829,20590543.5
TypeScript,reverse-complement,827,20569009.058
TypeScript,reverse-complement,835,20266948.104
TypeScript,reverse-complement,824,20692835.37
TypeScript,reverse-complement,844,20456000.13
TypeScript,reverse-complement,820,20896748.895
TypeScript,reverse-complement,829,20934243.736
TypeScript,reverse-complement,794,21550538.803
TypeScript,reverse-complement,834,20458094.441
TypeScript,reverse-complement,835,20189987.091
TypeScript,reverse-complement,836,20451843.216
TypeScript,spectral-norm,2511,54615694.656
TypeScript,spectral-norm,2539,43729225.439
TypeScript,spectral-norm,2505,43416887.222
TypeScript,spectral-norm,2652,39368035.374
TypeScript,spectral-norm,2490,43996406.249
TypeScript,spectral-norm,2507,44569288.646
TypeScript,spectral-norm,3305,45491131.401
TypeScript,spectral-norm,2478,47174115.133
TypeScript,spectral-norm,2489,56509000.0
TypeScript,spectral-norm,2170,42263815.574
TypeScript,spectral-norm,2696,39191514.915
